电影Id,标题,年份,评分,星级人数,评论数,评论,海报,头像,用户名,排名,年份,地区,类型,主演
1304091,东方三侠,1993,7.5,4.0,64989,小时候看了做恶梦~~,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2355311538.jpg,https://img3.doubanio.com/icon/up2371119-93.jpg,核桃佳子,12.0,1993 ,,, 杜琪峰 1993 
21327512,卧虎藏龙：青冥宝剑,2016,4.9,2.5,40029,网上莫名的被黑得一塌糊涂，其实挺好看啊～,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2320939539.jpg,https://img9.doubanio.com/icon/up1303278-6.jpg,Marc,0.0,2016 ,,, 袁和平 2016 
36066128,画江湖之天罡,2023,8.2,4.0,76578,这个大帅不太冷,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2901704646.jpg,https://img3.doubanio.com/icon/up99828908-103.jpg,momo,16.0,2023 ,,, 周飞龙 任伟杰 2023 
26425062,武林怪兽,2018,3.5,2.0,30412,比较轻松。无条件给周冬雨五星,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2540374845.jpg,https://img3.doubanio.com/icon/up2303120-47.jpg,momo,0.0,2018 ,,, 刘伟强 2018 
1307812,双旗镇刀客,1991,8.4,4.0,57632,华语电影有三种江湖，一种是《卧虎藏龙》布尔乔亚式的；一种是《英雄》士大夫式的；一种就是《双旗镇刀客》粗粝、苦难、鲁莽的平民式的。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2553119558.jpg,https://img2.doubanio.com/icon/up42174843-51.jpg,哪吒男,9.0,1991 ,,, 何平 1991 
1294011,黄飞鸿之四：王者之风,1993,7.3,3.5,36222,不是赵文卓的黄飞鸿不好，而是李连杰的黄飞鸿太好了。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2047660078.jpg,https://img9.doubanio.com/icon/up1606761-15.jpg,Gemini,17.0,1993 ,,, 元彬 1993 
1401962,刀,1995,8.1,4.0,54095,徐克玩起深沉来比王家卫都让人蛋疼！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2456992319.jpg,https://img9.doubanio.com/icon/up3942799-25.jpg,大蓝。,4.0,1995 ,,, 徐克 1995 
1297924,水浒传之英雄本色,1993,7.4,3.5,40587,★★★☆ 录像厅年代，不错,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2167120607.jpg,https://img9.doubanio.com/icon/up54274563-4.jpg,髦髦,7.0,1993 ,,, 陈会毅 1993 
36212386,目中无人2,2024,7.3,3.5,58636,谢苗不红，天理难容。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2904299381.jpg,https://img3.doubanio.com/icon/up235083769-2.jpg,爱看电影的居士,11.0,2024 ,,, 杨秉佳 2024 
6721670,秦时明月之龙腾万里,2014,6.9,3.5,33009,少羽真是立定跳远小能手。。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2192465395.jpg,https://img9.doubanio.com/icon/up76893393-5.jpg,春眠不觉小饼干,0.0,2014 ,,, 沈乐平 2014 
1306490,侠女,1970,8.6,4.5,46089,真希望CC能修复此片,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2249959791.jpg,https://img9.doubanio.com/icon/up4464274-176.jpg,像一把刀子,1.0,1970 ,,, 胡金铨 1970 
1302705,天地英雄,2003,6.7,3.5,34133,莫名地觉得这戏里的男人都很妖媚...,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2181236622.jpg,https://img3.doubanio.com/icon/up2342503-1412.jpg,friendbeast,6.0,2003 ,,, 何平 2003 
1298761,新仙鹤神针,1993,7.2,3.5,37217,马君武白云飞~ 梅艳芳美到极致~ 当年好看的武侠了~,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2289717171.jpg,https://img9.doubanio.com/icon/up1149161-95.jpg,齐烟九点,12.0,1993 ,,, 陈木胜 1993 
1301982,刀剑笑,1994,6.4,3.0,27867,威武锦江 帅气青霞 潇洒华仔! 横刀 名剑 笑三少!:)。。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2352148015.jpg,https://img9.doubanio.com/icon/up1328886-106.jpg,virgin,0.0,1994 ,,, 黄泰来 1994 
1295987,绝代双骄,1992,6.4,3.0,26298,這個版本陣容無敵啊！！！！！！！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2882109175.jpg,https://img2.doubanio.com/icon/up1931533-511.jpg,林 寶兒,0.0,1992 ,,, 曾志伟 1992 
2136204,陆小凤传奇之陆小凤前传,2007,8.0,4.0,27892,张智饶的花满楼是世界上最好看最好看的花满楼。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2414132191.jpg,https://img9.doubanio.com/icon/up2185967-6.jpg,蘑菇,0.0,2007 ,,, 袁英明 2007 
4824982,杨门女将之军令如山,2011,3.6,2.0,24420,我从来不看别人的评论，因为那是别人的感受。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1279240401.jpg,https://img9.doubanio.com/icon/up47990276-25.jpg,豆豉er,14.0,2011 ,,, 陈勋奇 2011 
1307775,蜀山：新蜀山剑侠,1983,7.1,3.5,28802,飞天一瞬寰宇醉。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2190736863.jpg,https://img3.doubanio.com/icon/up37843444-423.jpg,囧老伯,14.0,1983 ,,, 徐克 1983 
6425116,倭寇的踪迹,2011,7.3,3.5,38288,“这是一个测试。”,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1422970887.jpg,https://img9.doubanio.com/icon/up1121362-5.jpg,柏林苍穹下,16.0,2011 ,,, 徐浩峰 2011 
1459054,龙门客栈,1967,8.2,4.0,29721,片头《小刀会》音乐一出来全场都鼓掌了,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2254482511.jpg,https://img3.doubanio.com/icon/up7542909-93.jpg,翻滚吧！蛋堡,3.0,1967 ,,, 胡金铨 1967 
27173227,倚天屠龙记之九阳神功,2022,3.5,2.0,34709,这才是武侠片该有的样子，比现在的强多了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2866745232.jpg,https://img3.doubanio.com/icon/up149374980-2.jpg,大姚,0.0,2022 ,,, 王晶 姜国民 2022 
26745332,花月杀手,2023,7.2,3.5,87995,小李子的嘴：☹️☹️☹️,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2897460998.jpg,https://img3.doubanio.com/icon/up61478090-37.jpg,Alex-i-thy-mia,16.0,2023 ,,, 马丁·斯科塞斯 2023 
1293394,西部往事,1968,8.7,4.5,65623,古龙式开头,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p792368479.jpg,https://img2.doubanio.com/icon/up1032989-51.jpg,桃桃林林,7.0,1968 ,,, 赛尔乔·莱昂内 1968 
26389148,赴汤蹈火,2016,8.1,4.0,78907,嘿，说个悲伤的故事，德克萨斯。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2351955874.jpg,https://img9.doubanio.com/icon/up68523936-16.jpg,贺兰迈克,12.0,2016 ,,, 大卫·马肯兹 2016 
1295586,黄昏双镖客,1965,8.9,4.5,63319,刘德华VS贝克汉姆,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2191195219.jpg,https://img9.doubanio.com/icon/up1133720-5.jpg,24格,10.0,1965 ,,, 赛尔乔·莱昂内 1965 
1308772,环游地球八十天,2004,6.3,3.0,46307,8/5~CCTV6凡高 有出现啊~逗~Steve Coogan像James Blunt,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p977243162.jpg,https://img9.doubanio.com/icon/up1077231-255.jpg,静@Einfühlung,20.0,2004 ,,, 弗兰克·克拉斯 2004 
21334420,死在西部的一百万种方式,2014,7.0,3.5,65298,塞隆真的美极了~~很搞笑的电影~~插菊花那段爆屌了  哈哈,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2298516748.jpg,https://img1.doubanio.com/icon/up1112929-9.jpg,四宝,18.0,2014 ,,, 塞思·麦克法兰 2014 
4082544,西风烈,2010,6.2,3.0,47849,喜欢团长，喜欢生死线，也喜欢西风烈,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p593548934.jpg,https://img9.doubanio.com/icon/up1317883-6.jpg,米小饭,0.0,2010 ,,, 高群书 2010 
1793904,决战犹马镇,2007,8.0,4.0,54454,他从来都不是什么英雄，但处处闪耀着人性的光辉。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p443323143.jpg,https://img1.doubanio.com/icon/up63688511-18.jpg,朝暮雪,14.0,2007 ,,, 詹姆斯·曼高德 2007 
1309042,佐罗传奇,2005,7.1,3.5,32270,那一抹红～,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2199286318.jpg,https://img9.doubanio.com/icon/up40772759-6.jpg,蓝人,0.0,2005 ,,, 马丁·坎贝尔 2005 
10774184,豪勇七蛟龙,2016,7.7,4.0,54496,啊！我们直男的电影！十颗星！Happy Ending Venezia！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2408769639.jpg,https://img3.doubanio.com/icon/up41608208-13.jpg,咯咯精,19.0,2016 ,,, 安东尼·福奎阿 2016 
1297866,上海正午,2000,6.5,3.5,33287,小时候看的很搞笑,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p900363862.jpg,https://img9.doubanio.com/icon/up1392486-16.jpg,viking,0.0,2000 ,,, 汤姆·戴伊 2000 
1293225,佐罗的面具,1998,7.6,4.0,30211,霍普金斯、班德拉斯、泽塔琼斯、麻辣三丝,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1401208353.jpg,https://img3.doubanio.com/icon/up43471484-2.jpg,傲翔,0.0,1998 ,,, 马丁·坎贝尔 1998 
10508901,匹夫,2012,5.4,2.5,28941,其实是四星半！！我觉得挺好看的哈哈哈哈哈哈哈哈,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1514157926.jpg,https://img9.doubanio.com/icon/up4326412-45.jpg,who is she,0.0,2012 ,,, 杨树鹏 2012 
1296636,小马王,2002,8.6,4.5,27699,Bryan Adams做的配乐感人至死.,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p805582256.jpg,https://img3.doubanio.com/icon/up1123543-3.jpg,kingfish,3.0,2002 ,,, 凯利·阿斯博瑞 罗娜·库克 2002 
1307675,上海正午2：上海骑士,2003,6.6,3.5,19395,范文芳相当惊艳~柯南道尔，卓别林彩蛋，smart！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2546318083.jpg,https://img3.doubanio.com/icon/up1629335-22.jpg,弄臣,0.0,2003 ,,, 大卫·道金 2003 
3025809,无法无天,2012,7.3,3.5,30186,嫁人就嫁哈老师,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1652810256.jpg,https://img3.doubanio.com/icon/up39474093-7.jpg,Thebibier,0.0,2012 ,,, 约翰·希尔寇特 2012 
1298521,正午,1952,8.4,4.0,28691,人性，暴露于正午的灼人光线下,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2228064358.jpg,https://img1.doubanio.com/icon/up1211978-28.jpg,堅定de錫兵,16.0,1952 ,,, 弗雷德·金尼曼 1952 
1307678,墨西哥往事,2003,7.3,3.5,26138,！！！！！！！！！！！！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2541169158.jpg,https://img9.doubanio.com/icon/up2853281-34.jpg,迪格明,0.0,2003 ,,, 罗伯特·罗德里格兹 2003 
1482099,神枪手之死,2007,7.7,4.0,29338,Casey是一个控制情绪的高手，好多戏藏在眼神里,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2167451427.jpg,https://img1.doubanio.com/icon/up2889558-1129.jpg,A L E X,20.0,2007 ,,, 安德鲁·多米尼克 2007 
1297769,马语者,1998,8.1,4.0,23190,小斯嘉丽真美，演的真好,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p949388374.jpg,https://img1.doubanio.com/icon/up1334746-690.jpg,彌張,18.0,1998 ,,, 罗伯特·雷德福 1998 
2210143,牛仔和外星人,2011,5.8,3.0,21768,西部版独立日，不少大明星,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1091708792.jpg,https://img1.doubanio.com/icon/up1325628-39.jpg,石中剑,0.0,2011 ,,, 乔恩·费儒 2011 
1301026,革命往事,1971,9.1,4.5,26651,闪回时的配乐总是很销魂。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2206010357.jpg,https://img3.doubanio.com/icon/up1891671-17.jpg,车登巴咱尔,13.0,1971 ,,, 赛尔乔·莱昂内 1971 
1303462,离魂异客,1995,8.0,4.0,25885,“上帝会让你的灵魂下地狱的”，“他已经这么做了”,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2155134187.jpg,https://img3.doubanio.com/icon/up2238946-337.jpg,她还没有死,17.0,1995 ,,, 吉姆·贾木许 1995 
1297602,虎豹小霸王,1969,8.6,4.5,24902,兴高采烈的自我毁灭,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p449568577.jpg,https://img9.doubanio.com/icon/up1049139-115.jpg,卢十四,15.0,1969 ,,, 乔治·罗伊·希尔 1969 
1291866,佐罗,1975,8.1,4.0,21396,童自荣啊，给阿兰德龙增了多少光,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2199261563.jpg,https://img1.doubanio.com/icon/up1334746-690.jpg,彌張,7.0,1975 ,,, 杜奇奥·泰萨利 1975 
1298134,关山飞渡,1939,8.3,4.0,20830,后世西部片的范本，里程碑之作。首次使用实景拍摄，马车追逐枪战戏在今天看来仍然精彩绝伦，高难度的高速和全景镜头、跳马越轴、低机位仰拍。9个人物塑造得有血有肉，鲜活立体，重重矛盾冲突加上马车密闭空间，全片张力十足。夜景布光。省略决斗场面。室内戏的封闭式构图和对纵深的运用。（8.5/10）,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p875109798.jpg,https://img9.doubanio.com/icon/up58206795-16.jpg,冰红深蓝,13.0,1939 ,,, 约翰·福特 1939 
1300508,富贵列车,1986,7.4,3.5,15216,为了“长江14号”，必须给五星，喷了一电脑屏啊！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1610195777.jpg,https://img9.doubanio.com/icon/up3942799-25.jpg,大蓝。,0.0,1986 ,,, 洪金宝 1986 
1293364,飙风战警,1999,6.8,3.5,15184,WILL SMITH就是保证啊！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2495305314.jpg,https://img1.doubanio.com/icon/up2531546-80.jpg,扌,0.0,1999 ,,, 巴里·索南菲尔德 1999 
26600786,希斯特斯兄弟,2018,7.7,4.0,19881,雅克·欧迪亚从不失手,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2532760814.jpg,https://img3.doubanio.com/icon/up1019579-12.jpg,老晃,8.0,2018 ,,, 雅克·欧迪亚 2018 
1299875,火车大劫案,1903,8.5,4.5,16994,我觉得这是美国一切商业片的鼻祖,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2510329310.jpg,https://img3.doubanio.com/icon/up4278255-132.jpg,鬼腳七,0.0,1903 ,,, 埃德温·鲍特 1903 
1292701,大地雄心,1992,7.9,4.0,14825,they needed a country that was big enough for both of their dreams````,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1872998704.jpg,https://img2.doubanio.com/icon/up2577358-131.jpg,瞪鞋派,0.0,1992 ,,, 朗·霍华德 1992 
1300306,一个国家的诞生,1915,7.8,4.0,12539,分三次才看完。确实够反动。哈哈,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1827536032.jpg,https://img3.doubanio.com/icon/up2101822-103.jpg,赱馬觀♣,0.0,1915 ,,, 大卫·格里菲斯 1915 
1296963,日落黄沙,1969,8.2,4.0,14212,看过派金派，才知道吴宇森有多渣,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p966598612.jpg,https://img3.doubanio.com/icon/up1210604-82.jpg,SydneyCarton,19.0,1969 ,,, 萨姆·佩金帕 1969 
25731554,西部慢调,2015,7.4,3.5,13509,西部蛮屌哦！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2231094082.jpg,https://img3.doubanio.com/icon/up18722783-17.jpg,不吃细糠的山猪,9.0,2015 ,,, 约翰·麦卡伦 2015 
1292668,搜索者,1956,7.8,4.0,11999,大景深门框镜头，结尾灵魂一笔载入史册，留白是妙境。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2382744102.jpg,https://img1.doubanio.com/icon/up2849243-110.jpg,shininglove,0.0,1956 ,,, 约翰·福特 1956 
22522269,战斧骨,2015,7.0,3.5,13436,真硬核，大银幕看了得做噩梦,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2265754525.jpg,https://img9.doubanio.com/icon/up1064115-96.jpg,汽车大师,0.0,2015 ,,, S·克雷格·扎勒 2015 
27012772,骑士,2017,7.5,4.0,12840,恍恍惚惚看到了希斯莱杰，驯服了马儿，也克服了自己。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2520097023.jpg,https://img1.doubanio.com/icon/up56922790-60.jpg,Fleurs.哼哼,4.0,2017 ,,, 赵婷 2017 
1292516,碧血金沙,1948,8.6,4.5,11388,"the answer my friend, is blowing in the wind~",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1729769888.jpg,https://img1.doubanio.com/icon/up1417983-9.jpg,卢天白,18.0,1948 ,,, 约翰·休斯顿 1948 
1467023,侠盗魅影,2006,6.7,3.5,9935,还有比骏马、美女更迷人的么，冒号，俺属马的,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1259554043.jpg,https://img3.doubanio.com/icon/up1522185-43.jpg,祖小贤,13.0,2006 ,,, 乔阿吉姆·罗恩尼 艾斯彭·山德伯格 2006 
1297907,西部世界,1973,7.2,3.5,11336,73年的话，挺不错了，尽管如今看画面、尺度都很不满,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2359950530.jpg,https://img9.doubanio.com/icon/up1392601-24.jpg,小米=qdmimi,0.0,1973 ,,, 迈克尔·克莱顿 1973 
1401904,鼹鼠,1970,8.2,4.0,9849,我看过的最好最精辟的邪典和超现实电影！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2198928638.jpg,https://img1.doubanio.com/icon/up2140781-40.jpg,思阳,0.0,1970 ,,, 亚历桑德罗·佐杜洛夫斯基 1970 
24718802,远离人迹,2014,7.7,4.0,8533,“这些奇怪的世界公民，他们流亡在自己的祖国。”,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2312688228.jpg,https://img1.doubanio.com/icon/up94394247-30.jpg,s.on,10.0,2014 ,,, 达维德·厄洛芬 2014 
27042738,世界新闻,2020,7.2,3.5,9604,西部相声鼻祖。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2623549939.jpg,https://img1.doubanio.com/icon/up48726425-8.jpg,寒狐居士,30.0,2020 ,,, 保罗·格林格拉斯 2020 
1293303,与魔鬼共骑,1999,7.6,4.0,9872,all the beautiful boys……李安呀李安 真是不说您什么了,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2029607526.jpg,https://img1.doubanio.com/icon/up1201152-10.jpg,Vincent,0.0,1999 ,,, 李安 1999 
1305964,天地无限,2003,7.8,4.0,8230,8.2；刻意淡化戏剧性的形式安排反而更契合情感的表现,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p828432530.jpg,https://img2.doubanio.com/icon/up1442320-101.jpg,冰山李,0.0,2003 ,,, 凯文·科斯特纳 2003 
1958031,平衡,2000,9.5,5.0,8571,由于咱们这种体制的很多特点，这个大家不说都明白！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2513511232.jpg,https://img3.doubanio.com/icon/up1564444-3.jpg,youngman,0.0,2000 ,,, 彭辉 2000 
35442458,老亨利,2021,7.4,3.5,9561,你大爷还是你大爷系列。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2678672493.jpg,https://img1.doubanio.com/icon/up48726425-8.jpg,寒狐居士,0.0,2021 ,,, 波茨·庞西罗利 2021 
1418157,爱在春天来临,2003,8.1,4.0,8310,看看人家的西部大开发,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2326268977.jpg,https://img2.doubanio.com/icon/up1225088-41.jpg,Furious Panda,0.0,2003 ,,, 小迈克尔·兰登 2003 
24304229,救世,2014,7.2,3.5,8142,拔叔演得真好！！！命真硬。。。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2213024694.jpg,https://img3.doubanio.com/icon/up50414631-47.jpg,旺仔 小馒头,12.0,2014 ,,, 克里斯蒂安·莱沃 2014 
1295773,致命快感,1995,6.8,3.5,7389,很不错的片,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2358790428.jpg,https://img1.doubanio.com/icon/up2038126-48.jpg,亢龙无悔,0.0,1995 ,,, 山姆·雷米 1995 
1295134,双虎屠龙,1962,8.2,4.0,6778,讲述了一个法学院毕业生去西部支教并送法下乡的故事。。。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2360186982.jpg,https://img1.doubanio.com/icon/up3307957-20.jpg,lawjude,0.0,1962 ,,, 约翰·福特 1962 
1303373,豪勇七蛟龙,1960,7.4,3.5,6390,magnet:?xt=urn:btih:ee10c3b83628440736c7b7f3f1609495429d1a7e,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2206757754.jpg,https://img9.doubanio.com/icon/up1140816-104.jpg,艾晨,0.0,1960 ,,, 约翰·斯特奇斯 1960 
